prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
812_r07c04f360p01.png,812.png,G,397,448,1,15
812_r07c04f360p01.png,812.png,U,270,302,12,44
812_r07c04f360p01.png,812.png,R,119,157,49,87
812_r07c04f360p01.png,812.png,U,25,68,39,77
812_r07c04f360p01.png,812.png,G,446,480,27,54
812_r07c04f360p01.png,812.png,G,213,253,520,540
812_r07c04f360p01.png,812.png,G,333,370,68,101
812_r07c04f360p01.png,812.png,G,414,447,500,531
812_r07c04f360p01.png,812.png,R,453,486,164,203
812_r07c04f360p01.png,812.png,U,508,537,164,196
812_r07c04f360p01.png,812.png,R,186,257,239,311
812_r07c04f360p01.png,812.png,U,124,161,1,18
812_r07c04f360p01.png,812.png,R,94,129,32,57
812_r07c04f360p01.png,812.png,R,311,340,86,121
812_r07c04f360p01.png,812.png,G,414,441,84,110
813_r07c04f361p01.png,813.png,U,245,273,334,362
813_r07c04f361p01.png,813.png,G,375,413,273,310
813_r07c04f361p01.png,813.png,R,375,416,222,256
813_r07c04f361p01.png,813.png,U,422,459,414,446
813_r07c04f361p01.png,813.png,U,85,123,521,538
813_r07c04f361p01.png,813.png,U,395,429,479,513
813_r07c04f361p01.png,813.png,R,275,311,343,376
813_r07c04f361p01.png,813.png,R,233,286,467,519
813_r07c04f361p01.png,813.png,U,379,408,22,54
813_r07c04f361p01.png,813.png,R,500,534,243,278
813_r07c04f361p01.png,813.png,R,81,130,174,216
813_r07c04f361p01.png,813.png,G,295,329,11,45
813_r07c04f361p01.png,813.png,U,397,430,51,85
813_r07c04f361p01.png,813.png,R,319,365,383,427
813_r07c04f361p01.png,813.png,R,518,540,261,299
813_r07c04f361p01.png,813.png,G,94,161,252,315
813_r07c04f361p01.png,813.png,G,347,387,507,539
813_r07c04f361p01.png,813.png,G,222,287,93,152
813_r07c04f361p01.png,813.png,G,205,257,433,478
813_r07c04f361p01.png,813.png,U,395,438,252,294
813_r07c04f361p01.png,813.png,R,35,78,520,540
813_r07c04f361p01.png,813.png,G,418,460,227,268
813_r07c04f361p01.png,813.png,G,115,172,308,365
813_r07c04f361p01.png,813.png,G,187,233,524,538
813_r07c04f361p01.png,813.png,G,99,143,482,527
813_r07c04f361p01.png,813.png,R,391,423,510,539
813_r07c04f361p01.png,813.png,G,156,194,439,482
813_r07c04f361p01.png,813.png,R,457,511,393,442
813_r07c04f361p01.png,813.png,G,120,175,402,450
813_r07c04f361p01.png,813.png,G,353,400,184,228
813_r07c04f361p01.png,813.png,G,247,285,300,334
813_r07c04f361p01.png,813.png,U,152,212,352,412
813_r07c04f361p01.png,813.png,U,121,153,103,137
813_r07c04f361p01.png,813.png,R,403,445,17,52
813_r07c04f361p01.png,813.png,U,236,267,364,393
813_r07c04f361p01.png,813.png,G,444,477,187,219
813_r07c04f361p01.png,813.png,R,490,533,80,122
813_r07c04f361p01.png,813.png,U,221,255,388,418
813_r07c04f361p01.png,813.png,U,287,323,93,131
813_r07c04f361p01.png,813.png,U,480,523,193,237
813_r07c04f361p01.png,813.png,R,9,44,248,279
813_r07c04f361p01.png,813.png,R,180,231,468,521
813_r07c04f361p01.png,813.png,R,292,334,355,398
813_r07c04f361p01.png,813.png,U,211,244,171,201
813_r07c04f361p01.png,813.png,U,350,415,314,379
813_r07c04f361p01.png,813.png,G,295,340,520,540
813_r07c04f361p01.png,813.png,U,279,318,43,75
813_r07c04f361p01.png,813.png,R,494,529,442,475
813_r07c04f361p01.png,813.png,U,1,16,396,429
813_r07c04f361p01.png,813.png,U,390,433,185,227
813_r07c04f361p01.png,813.png,U,255,297,385,423
813_r07c04f361p01.png,813.png,G,463,506,463,507
813_r07c04f361p01.png,813.png,G,260,300,263,303
813_r07c04f361p01.png,813.png,R,68,111,392,436
813_r07c04f361p01.png,813.png,G,417,446,196,229
813_r07c04f361p01.png,813.png,G,315,344,114,148
813_r07c04f361p01.png,813.png,U,149,179,229,258
813_r07c04f361p01.png,813.png,U,127,152,515,537
813_r07c04f361p01.png,813.png,G,117,147,134,168
813_r07c04f361p01.png,813.png,U,257,280,355,387
813_r07c04f361p01.png,813.png,R,479,509,235,269
813_r07c04f361p01.png,813.png,U,373,403,49,76
813_r07c04f361p01.png,813.png,U,429,458,47,75
813_r07c04f361p01.png,813.png,R,320,349,428,457
813_r07c04f361p01.png,813.png,U,49,81,489,523
813_r07c04f361p01.png,813.png,G,144,177,485,518
813_r07c04f361p01.png,813.png,U,229,254,73,96
813_r07c04f361p01.png,813.png,R,354,386,121,152
813_r07c04f361p01.png,813.png,R,433,469,1,32
813_r07c04f361p01.png,813.png,R,71,92,204,228
813_r07c04f361p01.png,813.png,R,397,434,372,413
813_r07c04f361p01.png,813.png,U,249,274,359,390
813_r07c04f361p01.png,813.png,G,378,404,157,186
814_r07c04f362p01.png,814.png,U,47,84,281,310
814_r07c04f362p01.png,814.png,U,87,127,235,277
814_r07c04f362p01.png,814.png,G,479,513,432,462
814_r07c04f362p01.png,814.png,G,126,158,168,202
814_r07c04f362p01.png,814.png,R,39,87,220,284
814_r07c04f362p01.png,814.png,G,240,303,218,267
814_r07c04f362p01.png,814.png,G,511,538,436,469
814_r07c04f362p01.png,814.png,U,524,539,517,538
814_r07c04f362p01.png,814.png,R,127,159,346,379
814_r07c04f362p01.png,814.png,G,93,141,361,407
814_r07c04f362p01.png,814.png,R,254,302,85,135
814_r07c04f362p01.png,814.png,G,31,67,427,462
814_r07c04f362p01.png,814.png,G,511,538,403,437
814_r07c04f362p01.png,814.png,U,319,355,468,501
814_r07c04f362p01.png,814.png,G,1,28,497,540
814_r07c04f362p01.png,814.png,G,394,429,1,18
814_r07c04f362p01.png,814.png,G,53,83,165,193
814_r07c04f362p01.png,814.png,G,375,420,17,55
814_r07c04f362p01.png,814.png,G,238,264,64,89
814_r07c04f362p01.png,814.png,G,132,161,250,277
814_r07c04f362p01.png,814.png,G,26,63,121,160
814_r07c04f362p01.png,814.png,R,485,520,483,524
814_r07c04f362p01.png,814.png,G,329,366,405,443
814_r07c04f362p01.png,814.png,U,149,188,270,311
814_r07c04f362p01.png,814.png,R,189,245,262,313
814_r07c04f362p01.png,814.png,G,105,145,219,252
814_r07c04f362p01.png,814.png,G,1,39,224,281
814_r07c04f362p01.png,814.png,G,276,332,379,434
814_r07c04f362p01.png,814.png,R,67,102,1,9
814_r07c04f362p01.png,814.png,G,57,91,118,151
814_r07c04f362p01.png,814.png,R,205,236,48,82
814_r07c04f362p01.png,814.png,G,226,276,21,63
814_r07c04f362p01.png,814.png,R,308,339,436,466
814_r07c04f362p01.png,814.png,R,216,253,196,231
814_r07c04f362p01.png,814.png,G,368,403,1,21
814_r07c04f362p01.png,814.png,R,66,111,490,535
814_r07c04f362p01.png,814.png,G,161,212,164,214
814_r07c04f362p01.png,814.png,R,452,485,467,506
814_r07c04f362p01.png,814.png,R,467,503,453,480
814_r07c04f362p01.png,814.png,R,25,55,70,98
814_r07c04f362p01.png,814.png,R,393,442,456,506
814_r07c04f362p01.png,814.png,R,197,234,337,374
814_r07c04f362p01.png,814.png,U,40,71,203,229
814_r07c04f362p01.png,814.png,R,340,375,440,475
814_r07c04f362p01.png,814.png,R,160,193,239,272
814_r07c04f362p01.png,814.png,G,488,512,411,438
814_r07c04f362p01.png,814.png,R,457,496,151,187
814_r07c04f362p01.png,814.png,R,365,448,186,241
814_r07c04f362p01.png,814.png,R,98,119,150,170
814_r07c04f362p01.png,814.png,U,68,99,204,229
814_r07c04f362p01.png,814.png,U,35,61,161,189
814_r07c04f362p01.png,814.png,U,33,66,148,179
815_r07c04f363p01.png,815.png,R,101,138,517,538
815_r07c04f363p01.png,815.png,R,280,317,276,318
815_r07c04f363p01.png,815.png,U,369,402,80,115
815_r07c04f363p01.png,815.png,U,510,540,247,276
815_r07c04f363p01.png,815.png,R,21,57,34,68
815_r07c04f363p01.png,815.png,R,414,448,374,410
815_r07c04f363p01.png,815.png,U,250,297,22,68
815_r07c04f363p01.png,815.png,G,223,260,223,259
815_r07c04f363p01.png,815.png,R,412,446,412,445
815_r07c04f363p01.png,815.png,R,390,418,118,146
815_r07c04f363p01.png,815.png,U,168,202,488,523
815_r07c04f363p01.png,815.png,G,104,142,463,498
815_r07c04f363p01.png,815.png,G,313,344,277,307
815_r07c04f363p01.png,815.png,U,465,498,513,539
815_r07c04f363p01.png,815.png,U,521,540,273,307
815_r07c04f363p01.png,815.png,R,155,191,5,40
815_r07c04f363p01.png,815.png,G,415,448,446,478
815_r07c04f363p01.png,815.png,U,501,536,503,534
815_r07c04f363p01.png,815.png,G,118,157,117,156
815_r07c04f363p01.png,815.png,G,354,411,35,90
815_r07c04f363p01.png,815.png,G,296,338,507,539
815_r07c04f363p01.png,815.png,G,60,100,462,498
815_r07c04f363p01.png,815.png,U,498,528,70,105
815_r07c04f363p01.png,815.png,G,441,481,192,232
815_r07c04f363p01.png,815.png,R,136,175,508,539
815_r07c04f363p01.png,815.png,G,308,345,338,369
815_r07c04f363p01.png,815.png,R,402,454,64,123
815_r07c04f363p01.png,815.png,G,248,284,271,306
815_r07c04f363p01.png,815.png,U,80,118,485,515
815_r07c04f363p01.png,815.png,G,334,369,222,260
815_r07c04f363p01.png,815.png,U,374,411,417,455
815_r07c04f363p01.png,815.png,R,327,358,480,514
815_r07c04f363p01.png,815.png,U,236,273,348,388
815_r07c04f363p01.png,815.png,R,212,250,161,195
815_r07c04f363p01.png,815.png,G,512,538,300,335
815_r07c04f363p01.png,815.png,U,305,339,242,274
815_r07c04f363p01.png,815.png,G,235,276,184,222
815_r07c04f363p01.png,815.png,U,299,335,340,374
815_r07c04f363p01.png,815.png,G,143,182,462,500
815_r07c04f363p01.png,815.png,U,302,341,312,339
815_r07c04f363p01.png,815.png,G,226,274,13,56
815_r07c04f363p01.png,815.png,G,93,130,95,130
815_r07c04f363p01.png,815.png,R,517,539,44,70
815_r07c04f363p01.png,815.png,G,141,181,143,183
815_r07c04f363p01.png,815.png,G,280,319,366,399
815_r07c04f363p01.png,815.png,G,139,168,277,312
815_r07c04f363p01.png,815.png,R,100,140,291,325
815_r07c04f363p01.png,815.png,G,266,297,209,237
815_r07c04f363p01.png,815.png,R,512,538,10,48
815_r07c04f363p01.png,815.png,G,184,219,146,181
815_r07c04f363p01.png,815.png,G,220,252,408,437
815_r07c04f363p01.png,815.png,R,260,295,240,273
815_r07c04f363p01.png,815.png,R,515,540,5,81
815_r07c04f363p01.png,815.png,G,248,287,1,20
815_r07c04f363p01.png,815.png,R,43,82,495,532
815_r07c04f363p01.png,815.png,R,445,486,226,272
815_r07c04f363p01.png,815.png,R,490,510,249,275
815_r07c04f363p01.png,815.png,U,40,73,491,519
816_r07c04f364p01.png,816.png,U,108,145,357,390
816_r07c04f364p01.png,816.png,R,191,226,361,394
816_r07c04f364p01.png,816.png,U,193,223,425,456
816_r07c04f364p01.png,816.png,U,306,344,249,284
816_r07c04f364p01.png,816.png,U,100,133,261,294
816_r07c04f364p01.png,816.png,U,229,270,196,234
816_r07c04f364p01.png,816.png,R,176,210,152,183
816_r07c04f364p01.png,816.png,U,250,283,461,494
816_r07c04f364p01.png,816.png,U,343,369,522,539
816_r07c04f364p01.png,816.png,G,366,443,371,444
816_r07c04f364p01.png,816.png,R,287,325,325,364
816_r07c04f364p01.png,816.png,G,246,280,261,295
816_r07c04f364p01.png,816.png,R,220,274,324,371
816_r07c04f364p01.png,816.png,G,1,19,131,178
816_r07c04f364p01.png,816.png,G,429,470,355,398
816_r07c04f364p01.png,816.png,R,157,204,519,538
816_r07c04f364p01.png,816.png,G,118,169,497,538
816_r07c04f364p01.png,816.png,U,170,213,451,497
816_r07c04f364p01.png,816.png,G,51,106,5,49
816_r07c04f364p01.png,816.png,R,286,321,83,116
816_r07c04f364p01.png,816.png,G,249,280,43,75
816_r07c04f364p01.png,816.png,G,19,64,490,534
816_r07c04f364p01.png,816.png,G,78,123,333,387
816_r07c04f364p01.png,816.png,U,1,19,451,475
816_r07c04f364p01.png,816.png,U,1,18,417,450
816_r07c04f364p01.png,816.png,R,211,246,464,498
816_r07c04f364p01.png,816.png,U,154,192,408,440
816_r07c04f364p01.png,816.png,U,80,108,308,336
816_r07c04f364p01.png,816.png,U,216,259,235,280
816_r07c04f364p01.png,816.png,R,134,178,136,178
816_r07c04f364p01.png,816.png,G,410,447,477,512
816_r07c04f364p01.png,816.png,U,72,108,278,315
816_r07c04f364p01.png,816.png,G,276,324,241,285
816_r07c04f364p01.png,816.png,G,132,171,461,495
816_r07c04f364p01.png,816.png,R,62,94,455,488
816_r07c04f364p01.png,816.png,R,163,214,79,140
816_r07c04f364p01.png,816.png,U,205,235,355,386
816_r07c04f364p01.png,816.png,G,255,288,214,254
816_r07c04f364p01.png,816.png,G,384,429,314,357
816_r07c04f364p01.png,816.png,G,354,399,221,268
816_r07c04f364p01.png,816.png,R,265,301,303,339
816_r07c04f364p01.png,816.png,U,30,67,333,371
816_r07c04f364p01.png,816.png,R,437,477,207,247
816_r07c04f364p01.png,816.png,R,164,196,352,386
816_r07c04f364p01.png,816.png,U,316,347,290,322
816_r07c04f364p01.png,816.png,U,186,225,388,423
816_r07c04f364p01.png,816.png,R,403,447,275,311
816_r07c04f364p01.png,816.png,R,41,77,372,404
816_r07c04f364p01.png,816.png,U,81,100,74,95
816_r07c04f364p01.png,816.png,G,107,147,232,268
816_r07c04f364p01.png,816.png,R,312,348,197,231
816_r07c04f364p01.png,816.png,U,236,266,488,517
816_r07c04f364p01.png,816.png,G,281,313,414,452
816_r07c04f364p01.png,816.png,G,297,343,1,19
816_r07c04f364p01.png,816.png,U,221,259,174,205
816_r07c04f364p01.png,816.png,U,264,294,489,517
816_r07c04f364p01.png,816.png,G,36,70,1,18
816_r07c04f364p01.png,816.png,R,194,234,493,533
817_r07c04f365p01.png,817.png,R,269,323,515,539
817_r07c04f365p01.png,817.png,R,49,102,439,487
817_r07c04f365p01.png,817.png,G,296,350,457,514
817_r07c04f365p01.png,817.png,U,298,331,132,164
817_r07c04f365p01.png,817.png,G,261,291,91,123
817_r07c04f365p01.png,817.png,G,192,235,469,514
817_r07c04f365p01.png,817.png,G,238,289,242,296
817_r07c04f365p01.png,817.png,R,218,261,85,128
817_r07c04f365p01.png,817.png,R,314,352,145,188
817_r07c04f365p01.png,817.png,G,217,247,58,86
817_r07c04f365p01.png,817.png,G,225,266,119,156
817_r07c04f365p01.png,817.png,G,281,332,333,382
817_r07c04f365p01.png,817.png,G,1,20,187,214
817_r07c04f365p01.png,817.png,G,499,530,151,184
817_r07c04f365p01.png,817.png,R,249,291,175,213
817_r07c04f365p01.png,817.png,R,124,167,320,363
817_r07c04f365p01.png,817.png,R,469,510,159,199
817_r07c04f365p01.png,817.png,U,514,540,69,122
817_r07c04f365p01.png,817.png,G,233,277,394,439
817_r07c04f365p01.png,817.png,U,495,530,496,531
817_r07c04f365p01.png,817.png,U,312,337,266,291
817_r07c04f365p01.png,817.png,R,337,369,120,153
817_r07c04f365p01.png,817.png,R,124,170,3,38
817_r07c04f365p01.png,817.png,R,260,289,54,86
817_r07c04f365p01.png,817.png,R,137,176,144,183
817_r07c04f365p01.png,817.png,R,217,246,148,177
817_r07c04f365p01.png,817.png,G,243,303,434,489
817_r07c04f365p01.png,817.png,R,125,164,475,513
817_r07c04f365p01.png,817.png,G,184,230,399,448
817_r07c04f365p01.png,817.png,U,466,502,518,539
817_r07c04f365p01.png,817.png,G,1,28,210,243
817_r07c04f365p01.png,817.png,G,389,425,223,261
817_r07c04f365p01.png,817.png,R,356,390,134,172
817_r07c04f365p01.png,817.png,G,176,214,149,188
817_r07c04f365p01.png,817.png,G,295,336,420,456
817_r07c04f365p01.png,817.png,R,239,276,31,66
817_r07c04f365p01.png,817.png,U,34,87,384,434
817_r07c04f365p01.png,817.png,U,390,420,491,516
817_r07c04f365p01.png,817.png,G,106,145,439,477
817_r07c04f365p01.png,817.png,U,451,491,495,529
817_r07c04f365p01.png,817.png,U,287,325,176,210
817_r07c04f365p01.png,817.png,G,19,65,485,525
817_r07c04f365p01.png,817.png,R,470,507,198,236
817_r07c04f365p01.png,817.png,R,364,397,282,317
817_r07c04f365p01.png,817.png,U,279,309,205,235
817_r07c04f365p01.png,817.png,R,230,288,488,526
817_r07c04f365p01.png,817.png,G,234,277,1,8
817_r07c04f365p01.png,817.png,R,371,403,169,199
817_r07c04f365p01.png,817.png,R,167,197,16,49
817_r07c04f365p01.png,817.png,G,115,141,154,178
817_r07c04f365p01.png,817.png,U,134,169,418,452
817_r07c04f365p01.png,817.png,G,1,14,69,110
817_r07c04f365p01.png,817.png,U,515,539,362,403
817_r07c04f365p01.png,817.png,G,163,193,460,493
818_r07c04f366p01.png,818.png,U,244,277,447,479
818_r07c04f366p01.png,818.png,U,172,212,298,334
818_r07c04f366p01.png,818.png,U,243,278,358,389
818_r07c04f366p01.png,818.png,U,222,250,395,425
818_r07c04f366p01.png,818.png,U,196,222,403,432
818_r07c04f366p01.png,818.png,U,154,190,265,299
818_r07c04f366p01.png,818.png,U,267,293,328,360
818_r07c04f366p01.png,818.png,G,210,254,83,128
818_r07c04f366p01.png,818.png,U,281,336,355,408
818_r07c04f366p01.png,818.png,U,208,238,290,323
818_r07c04f366p01.png,818.png,G,351,395,352,396
818_r07c04f366p01.png,818.png,U,164,194,392,422
818_r07c04f366p01.png,818.png,G,439,494,237,291
818_r07c04f366p01.png,818.png,R,53,91,429,474
818_r07c04f366p01.png,818.png,G,12,81,475,533
818_r07c04f366p01.png,818.png,R,318,354,1,16
818_r07c04f366p01.png,818.png,G,26,66,316,355
818_r07c04f366p01.png,818.png,G,95,130,280,315
818_r07c04f366p01.png,818.png,G,355,393,93,130
818_r07c04f366p01.png,818.png,G,195,226,176,209
818_r07c04f366p01.png,818.png,U,452,500,68,114
818_r07c04f366p01.png,818.png,R,425,468,157,192
818_r07c04f366p01.png,818.png,U,227,273,320,363
818_r07c04f366p01.png,818.png,U,133,165,391,423
818_r07c04f366p01.png,818.png,U,315,354,36,76
818_r07c04f366p01.png,818.png,U,188,215,264,294
818_r07c04f366p01.png,818.png,R,39,76,76,110
818_r07c04f366p01.png,818.png,G,305,349,155,203
818_r07c04f366p01.png,818.png,U,304,332,264,293
818_r07c04f366p01.png,818.png,U,27,58,158,191
818_r07c04f366p01.png,818.png,R,406,444,96,133
818_r07c04f366p01.png,818.png,R,153,217,455,511
818_r07c04f366p01.png,818.png,G,120,165,236,281
818_r07c04f366p01.png,818.png,G,54,92,363,399
818_r07c04f366p01.png,818.png,G,313,345,277,311
818_r07c04f366p01.png,818.png,R,1,46,246,337
818_r07c04f366p01.png,818.png,R,220,260,156,196
818_r07c04f366p01.png,818.png,U,23,59,44,78
818_r07c04f366p01.png,818.png,G,1,40,399,448
818_r07c04f366p01.png,818.png,G,402,443,181,219
818_r07c04f366p01.png,818.png,G,232,264,421,453
818_r07c04f366p01.png,818.png,G,284,322,291,327
818_r07c04f366p01.png,818.png,G,1,20,125,163
818_r07c04f366p01.png,818.png,U,303,344,468,508
818_r07c04f366p01.png,818.png,R,217,253,126,158
818_r07c04f366p01.png,818.png,U,497,530,63,94
818_r07c04f366p01.png,818.png,U,207,247,360,402
818_r07c04f366p01.png,818.png,U,426,462,1,33
818_r07c04f366p01.png,818.png,U,516,540,29,70
818_r07c04f366p01.png,818.png,G,328,364,115,151
818_r07c04f366p01.png,818.png,G,277,309,264,297
818_r07c04f366p01.png,818.png,G,417,449,217,250
818_r07c04f366p01.png,818.png,R,257,306,122,179
818_r07c04f366p01.png,818.png,R,388,425,220,255
818_r07c04f366p01.png,818.png,G,350,384,445,479
818_r07c04f366p01.png,818.png,R,55,102,36,82
818_r07c04f366p01.png,818.png,R,291,325,420,456
818_r07c04f366p01.png,818.png,U,122,153,205,235
818_r07c04f366p01.png,818.png,U,267,297,397,430
818_r07c04f366p01.png,818.png,G,474,513,106,142
818_r07c04f366p01.png,818.png,R,255,296,486,529
818_r07c04f366p01.png,818.png,U,451,482,188,217
818_r07c04f366p01.png,818.png,R,239,278,280,318
818_r07c04f366p01.png,818.png,R,170,204,411,445
818_r07c04f366p01.png,818.png,R,415,443,73,99
818_r07c04f366p01.png,818.png,U,1,15,473,505
818_r07c04f366p01.png,818.png,U,91,121,455,493
818_r07c04f366p01.png,818.png,U,391,426,18,54
818_r07c04f366p01.png,818.png,R,199,234,501,532
818_r07c04f366p01.png,818.png,R,463,497,170,201
818_r07c04f366p01.png,818.png,U,1,14,508,539
818_r07c04f366p01.png,818.png,R,246,282,245,278
818_r07c04f366p01.png,818.png,R,302,343,231,265
818_r07c04f366p01.png,818.png,U,402,430,47,70
819_r07c04f367p01.png,819.png,U,1,35,1,16
819_r07c04f367p01.png,819.png,U,458,501,1,24
819_r07c04f367p01.png,819.png,U,20,58,153,193
819_r07c04f367p01.png,819.png,G,95,133,365,404
819_r07c04f367p01.png,819.png,R,413,445,417,450
819_r07c04f367p01.png,819.png,U,500,533,1,36
819_r07c04f367p01.png,819.png,U,76,107,515,538
819_r07c04f367p01.png,819.png,R,1,15,432,463
819_r07c04f367p01.png,819.png,U,459,491,405,435
819_r07c04f367p01.png,819.png,R,399,429,202,239
819_r07c04f367p01.png,819.png,R,1,31,267,304
819_r07c04f367p01.png,819.png,U,410,449,377,416
819_r07c04f367p01.png,819.png,U,496,534,287,325
819_r07c04f367p01.png,819.png,G,202,240,168,206
819_r07c04f367p01.png,819.png,U,16,62,437,479
819_r07c04f367p01.png,819.png,U,390,427,1,11
819_r07c04f367p01.png,819.png,U,458,487,524,538
819_r07c04f367p01.png,819.png,G,33,68,258,285
819_r07c04f367p01.png,819.png,R,1,16,513,539
819_r07c04f367p01.png,819.png,R,1,38,227,270
819_r07c04f367p01.png,819.png,R,329,369,492,534
819_r07c04f367p01.png,819.png,U,526,539,473,509
819_r07c04f367p01.png,819.png,U,482,513,2,9
819_r07c04f367p01.png,819.png,R,23,63,474,513
819_r07c04f367p01.png,819.png,R,190,226,207,240
819_r07c04f367p01.png,819.png,G,87,130,175,216
819_r07c04f367p01.png,819.png,G,200,248,354,398
819_r07c04f367p01.png,819.png,U,528,540,444,479
819_r07c04f367p01.png,819.png,R,458,513,444,500
819_r07c04f367p01.png,819.png,R,268,301,489,520
819_r07c04f367p01.png,819.png,G,42,74,222,255
819_r07c04f367p01.png,819.png,G,122,158,1,10
819_r07c04f367p01.png,819.png,R,420,460,319,355
819_r07c04f367p01.png,819.png,R,508,540,406,441
819_r07c04f367p01.png,819.png,G,371,401,271,304
819_r07c04f367p01.png,819.png,R,484,522,16,46
819_r07c04f367p01.png,819.png,G,375,427,340,389
819_r07c04f367p01.png,819.png,U,429,466,352,389
819_r07c04f367p01.png,819.png,R,474,533,338,387
819_r07c04f367p01.png,819.png,R,422,464,197,236
819_r07c04f367p01.png,819.png,G,42,82,75,117
819_r07c04f367p01.png,819.png,G,106,130,515,536
819_r07c04f367p01.png,819.png,U,483,522,506,537
819_r07c04f367p01.png,819.png,R,289,324,170,209
819_r07c04f367p01.png,819.png,U,291,325,510,539
819_r07c04f367p01.png,819.png,U,371,414,396,428
819_r07c04f367p01.png,819.png,R,1,15,141,189
819_r07c04f367p01.png,819.png,R,396,443,285,326
819_r07c04f367p01.png,819.png,U,242,278,463,500
819_r07c04f367p01.png,819.png,U,21,60,202,235
819_r07c04f367p01.png,819.png,U,457,486,376,407
819_r07c04f367p01.png,819.png,U,252,289,516,538
819_r07c04f367p01.png,819.png,U,244,276,238,268
819_r07c04f367p01.png,819.png,R,449,487,295,332
819_r07c04f367p01.png,819.png,U,121,148,504,527
819_r07c04f367p01.png,819.png,G,77,119,88,135
819_r07c04f367p01.png,819.png,U,497,525,275,310
819_r07c04f367p01.png,819.png,G,165,200,160,196
819_r07c04f367p01.png,819.png,R,484,537,356,409
819_r07c04f367p01.png,819.png,G,367,412,500,535
819_r07c04f367p01.png,819.png,U,384,418,427,461
819_r07c04f367p01.png,819.png,G,207,242,234,265
819_r07c04f367p01.png,819.png,U,31,73,1,25
819_r07c04f367p01.png,819.png,R,268,312,372,404
819_r07c04f367p01.png,819.png,R,394,457,240,290
819_r07c04f367p01.png,819.png,U,529,539,510,539
819_r07c04f367p01.png,819.png,R,278,328,441,495
819_r07c04f367p01.png,819.png,U,1,32,195,226
819_r07c04f367p01.png,819.png,U,485,512,408,436
81_r06c04f176p01.png,81.png,U,422,462,224,266
81_r06c04f176p01.png,81.png,U,419,462,298,340
81_r06c04f176p01.png,81.png,G,148,196,370,418
81_r06c04f176p01.png,81.png,G,117,172,323,371
81_r06c04f176p01.png,81.png,G,135,173,449,486
81_r06c04f176p01.png,81.png,U,318,351,426,454
81_r06c04f176p01.png,81.png,G,384,415,103,135
81_r06c04f176p01.png,81.png,G,444,479,358,396
81_r06c04f176p01.png,81.png,R,178,216,13,51
81_r06c04f176p01.png,81.png,U,512,538,369,397
81_r06c04f176p01.png,81.png,R,374,413,58,100
81_r06c04f176p01.png,81.png,U,138,170,1,25
81_r06c04f176p01.png,81.png,G,34,110,1,75
81_r06c04f176p01.png,81.png,U,337,373,376,411
81_r06c04f176p01.png,81.png,R,1,26,274,307
81_r06c04f176p01.png,81.png,U,408,441,404,438
81_r06c04f176p01.png,81.png,G,173,222,321,370
81_r06c04f176p01.png,81.png,U,478,525,8,57
81_r06c04f176p01.png,81.png,G,185,221,189,220
81_r06c04f176p01.png,81.png,G,107,142,432,468
81_r06c04f176p01.png,81.png,R,201,259,1,35
81_r06c04f176p01.png,81.png,R,1,36,498,530
81_r06c04f176p01.png,81.png,R,207,252,99,135
81_r06c04f176p01.png,81.png,G,264,308,269,312
81_r06c04f176p01.png,81.png,U,342,377,73,106
81_r06c04f176p01.png,81.png,U,145,182,273,308
81_r06c04f176p01.png,81.png,G,447,491,140,178
81_r06c04f176p01.png,81.png,R,255,282,405,434
81_r06c04f176p01.png,81.png,U,103,130,1,17
81_r06c04f176p01.png,81.png,G,355,395,159,200
81_r06c04f176p01.png,81.png,U,373,413,379,421
81_r06c04f176p01.png,81.png,U,401,435,40,70
81_r06c04f176p01.png,81.png,U,218,259,343,381
81_r06c04f176p01.png,81.png,R,311,350,396,432
81_r06c04f176p01.png,81.png,U,289,330,486,524
81_r06c04f176p01.png,81.png,U,498,528,323,358
81_r06c04f176p01.png,81.png,U,195,229,134,170
81_r06c04f176p01.png,81.png,R,330,369,1,21
81_r06c04f176p01.png,81.png,G,152,182,237,267
81_r06c04f176p01.png,81.png,G,134,166,17,46
81_r06c04f176p01.png,81.png,G,79,112,407,440
81_r06c04f176p01.png,81.png,R,426,468,209,247
81_r06c04f176p01.png,81.png,R,172,208,116,147
81_r06c04f176p01.png,81.png,G,104,143,263,298
81_r06c04f176p01.png,81.png,R,268,312,58,97
81_r06c04f176p01.png,81.png,U,1,27,111,139
81_r06c04f176p01.png,81.png,G,46,91,524,538
81_r06c04f176p01.png,81.png,U,368,403,1,32
81_r06c04f176p01.png,81.png,G,96,147,369,419
81_r06c04f176p01.png,81.png,U,480,540,225,300
81_r06c04f176p01.png,81.png,R,186,232,224,265
81_r06c04f176p01.png,81.png,U,63,101,275,314
81_r06c04f176p01.png,81.png,G,209,267,385,439
81_r06c04f176p01.png,81.png,U,36,68,79,109
81_r06c04f176p01.png,81.png,U,398,431,8,41
81_r06c04f176p01.png,81.png,U,312,349,454,490
81_r06c04f176p01.png,81.png,G,160,202,142,179
81_r06c04f176p01.png,81.png,G,255,288,1,29
81_r06c04f176p01.png,81.png,U,351,383,407,440
81_r06c04f176p01.png,81.png,R,1,26,462,503
81_r06c04f176p01.png,81.png,U,238,271,308,343
81_r06c04f176p01.png,81.png,R,128,180,196,237
81_r06c04f176p01.png,81.png,U,467,499,279,317
81_r06c04f176p01.png,81.png,U,413,448,311,343
